date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
2016-05-08,11.0,11.0,13.0,3.0,2.0,21.0,6.0,22.0,1.0,3.0,2.0,2.0,0.0,6.0,10.0,10.0,6.0,3.0,13.0,8.0,6.0,24.0,19.0,21.0,38.0,13.0,12.0,17.0,29.0,14.0,10.0,21.0,3.0,4.0,6.0,2.0,2.0,6.0,4.0,5.0,4.0,15.0,33.0,14.0,2.0,19.0,0.0,2.0,23.0,7.0,7.0,8.0,7.0,1.0,0.0,1.0,1.0,9.0,3.0,3.0,15.0,2.0,3.0,0.0,1.0,24.0,26.0,18.0,13.0,3.0,24.0,3.0,5.0,1.0,3.0,6.0,7.0
2016-05-09,8.0,10.0,12.0,2.0,7.0,8.0,10.0,15.0,2.0,5.0,7.0,1.0,4.0,3.0,10.0,5.0,6.0,3.0,9.0,3.0,10.0,16.0,20.0,17.0,40.0,15.0,16.0,30.0,14.0,14.0,5.0,28.0,4.0,4.0,7.0,2.0,3.0,6.0,6.0,12.0,3.0,11.0,37.0,19.0,5.0,13.0,3.0,7.0,22.0,6.0,6.0,2.0,8.0,3.0,0.0,0.0,2.0,7.0,1.0,8.0,8.0,5.0,3.0,4.0,7.0,16.0,27.0,21.0,24.0,4.0,19.0,1.0,7.0,1.0,4.0,4.0,7.0
2016-05-10,6.0,4.0,11.0,7.0,3.0,17.0,6.0,28.0,0.0,7.0,2.0,1.0,1.0,5.0,8.0,6.0,10.0,3.0,19.0,5.0,7.0,13.0,17.0,19.0,33.0,16.0,12.0,29.0,22.0,14.0,2.0,22.0,8.0,1.0,6.0,0.0,3.0,10.0,2.0,6.0,1.0,14.0,26.0,17.0,7.0,12.0,2.0,3.0,18.0,5.0,7.0,2.0,4.0,1.0,1.0,5.0,2.0,15.0,2.0,1.0,11.0,5.0,6.0,2.0,3.0,11.0,16.0,19.0,22.0,11.0,27.0,1.0,11.0,2.0,9.0,6.0,7.0
2016-05-11,8.0,7.0,4.0,6.0,2.0,17.0,11.0,26.0,0.0,2.0,1.0,2.0,4.0,7.0,4.0,10.0,5.0,4.0,9.0,5.0,4.0,18.0,27.0,23.0,54.0,17.0,8.0,24.0,14.0,10.0,12.0,22.0,7.0,4.0,7.0,2.0,3.0,10.0,6.0,5.0,4.0,9.0,34.0,15.0,4.0,19.0,2.0,4.0,23.0,6.0,4.0,2.0,6.0,1.0,3.0,8.0,2.0,12.0,2.0,9.0,18.0,4.0,7.0,5.0,6.0,18.0,20.0,15.0,22.0,13.0,18.0,4.0,9.0,1.0,3.0,6.0,5.0
2016-05-12,11.0,11.0,14.0,3.0,3.0,8.0,13.0,15.0,0.0,4.0,2.0,1.0,5.0,5.0,7.0,4.0,3.0,2.0,19.0,1.0,5.0,14.0,18.0,20.0,61.0,14.0,6.0,20.0,26.0,10.0,4.0,25.0,2.0,4.0,4.0,0.0,0.0,7.0,3.0,4.0,8.0,9.0,29.0,18.0,5.0,16.0,0.0,4.0,17.0,5.0,6.0,2.0,12.0,4.0,3.0,6.0,2.0,10.0,1.0,4.0,14.0,1.0,2.0,7.0,8.0,11.0,19.0,20.0,13.0,3.0,21.0,3.0,9.0,0.0,4.0,5.0,4.0
2016-05-13,11.0,13.0,18.0,7.0,3.0,18.0,14.0,31.0,2.0,9.0,6.0,0.0,5.0,6.0,8.0,4.0,4.0,0.0,20.0,2.0,9.0,18.0,16.0,36.0,66.0,11.0,24.0,22.0,19.0,11.0,11.0,30.0,3.0,2.0,3.0,0.0,2.0,9.0,2.0,7.0,5.0,6.0,28.0,11.0,2.0,15.0,5.0,7.0,20.0,5.0,7.0,5.0,13.0,4.0,4.0,11.0,0.0,6.0,5.0,2.0,9.0,3.0,5.0,4.0,5.0,10.0,19.0,22.0,21.0,10.0,25.0,4.0,6.0,1.0,4.0,3.0,5.0
2016-05-14,3.0,14.0,10.0,6.0,3.0,8.0,11.0,37.0,0.0,5.0,2.0,0.0,3.0,2.0,6.0,7.0,3.0,2.0,10.0,3.0,2.0,18.0,24.0,22.0,44.0,21.0,16.0,21.0,22.0,16.0,11.0,16.0,4.0,2.0,7.0,0.0,2.0,8.0,3.0,14.0,1.0,9.0,25.0,11.0,5.0,7.0,1.0,3.0,19.0,3.0,10.0,2.0,18.0,2.0,0.0,12.0,1.0,7.0,2.0,2.0,11.0,8.0,6.0,0.0,4.0,20.0,23.0,23.0,12.0,5.0,22.0,1.0,12.0,2.0,5.0,3.0,7.0
2016-05-15,7.0,6.0,7.0,2.0,5.0,23.0,9.0,31.0,1.0,2.0,0.0,3.0,5.0,7.0,9.0,5.0,7.0,2.0,15.0,3.0,4.0,15.0,18.0,27.0,35.0,17.0,13.0,25.0,15.0,19.0,11.0,10.0,5.0,5.0,4.0,3.0,1.0,7.0,6.0,6.0,3.0,6.0,30.0,21.0,4.0,14.0,0.0,6.0,20.0,4.0,6.0,2.0,12.0,7.0,3.0,11.0,0.0,8.0,2.0,4.0,16.0,2.0,13.0,4.0,6.0,21.0,18.0,16.0,15.0,10.0,22.0,2.0,9.0,5.0,4.0,8.0,1.0
2016-05-16,9.0,13.0,14.0,6.0,9.0,15.0,9.0,35.0,0.0,0.0,3.0,3.0,0.0,6.0,9.0,14.0,3.0,0.0,12.0,1.0,5.0,13.0,21.0,25.0,55.0,15.0,12.0,29.0,22.0,12.0,3.0,30.0,8.0,3.0,7.0,2.0,3.0,2.0,8.0,11.0,5.0,7.0,26.0,17.0,3.0,18.0,2.0,2.0,19.0,7.0,6.0,4.0,11.0,5.0,5.0,3.0,2.0,4.0,5.0,3.0,14.0,8.0,11.0,2.0,3.0,13.0,21.0,21.0,20.0,8.0,27.0,2.0,12.0,0.0,6.0,5.0,1.0
2016-05-17,5.0,8.0,7.0,8.0,3.0,8.0,5.0,18.0,1.0,4.0,6.0,1.0,1.0,6.0,10.0,8.0,3.0,2.0,7.0,5.0,2.0,16.0,18.0,18.0,43.0,22.0,8.0,27.0,29.0,11.0,4.0,26.0,2.0,4.0,9.0,1.0,0.0,12.0,1.0,8.0,3.0,11.0,23.0,25.0,6.0,18.0,0.0,6.0,11.0,1.0,2.0,0.0,6.0,3.0,0.0,5.0,7.0,5.0,7.0,1.0,20.0,1.0,8.0,5.0,8.0,11.0,19.0,23.0,24.0,7.0,17.0,1.0,11.0,1.0,3.0,2.0,6.0
2016-05-18,13.0,7.0,9.0,5.0,1.0,14.0,16.0,22.0,1.0,0.0,3.0,1.0,8.0,11.0,10.0,6.0,1.0,2.0,12.0,5.0,5.0,23.0,17.0,24.0,59.0,23.0,16.0,26.0,36.0,9.0,10.0,25.0,3.0,0.0,12.0,2.0,3.0,9.0,2.0,10.0,4.0,11.0,22.0,15.0,9.0,9.0,0.0,5.0,26.0,1.0,4.0,5.0,9.0,3.0,3.0,9.0,6.0,6.0,6.0,9.0,13.0,2.0,6.0,2.0,2.0,19.0,20.0,24.0,18.0,15.0,27.0,0.0,7.0,1.0,7.0,6.0,6.0
2016-05-19,6.0,5.0,13.0,2.0,4.0,11.0,13.0,19.0,1.0,4.0,0.0,2.0,4.0,9.0,6.0,9.0,3.0,3.0,15.0,2.0,2.0,22.0,26.0,19.0,68.0,22.0,20.0,21.0,26.0,12.0,5.0,28.0,7.0,2.0,6.0,2.0,0.0,11.0,3.0,7.0,6.0,8.0,23.0,21.0,6.0,12.0,1.0,5.0,27.0,3.0,8.0,3.0,7.0,1.0,4.0,6.0,2.0,2.0,4.0,5.0,16.0,6.0,5.0,3.0,4.0,16.0,15.0,18.0,17.0,11.0,23.0,3.0,11.0,1.0,2.0,4.0,6.0
2016-05-20,10.0,8.0,9.0,9.0,5.0,15.0,9.0,25.0,0.0,5.0,3.0,1.0,3.0,9.0,11.0,9.0,8.0,3.0,15.0,1.0,5.0,21.0,30.0,25.0,41.0,22.0,18.0,35.0,29.0,8.0,6.0,24.0,7.0,4.0,12.0,1.0,1.0,10.0,7.0,8.0,4.0,14.0,23.0,18.0,0.0,18.0,1.0,6.0,23.0,3.0,6.0,2.0,17.0,2.0,2.0,6.0,3.0,10.0,0.0,6.0,8.0,2.0,6.0,8.0,9.0,13.0,25.0,26.0,19.0,4.0,14.0,4.0,10.0,1.0,8.0,3.0,5.0
2016-05-21,13.0,13.0,9.0,10.0,1.0,14.0,8.0,35.0,0.0,0.0,1.0,2.0,3.0,6.0,6.0,7.0,7.0,1.0,22.0,1.0,7.0,14.0,27.0,27.0,46.0,14.0,18.0,32.0,27.0,7.0,4.0,25.0,8.0,1.0,7.0,2.0,3.0,8.0,2.0,9.0,1.0,10.0,19.0,26.0,4.0,10.0,1.0,7.0,29.0,2.0,4.0,3.0,20.0,1.0,1.0,8.0,1.0,10.0,2.0,5.0,9.0,4.0,6.0,4.0,7.0,15.0,21.0,39.0,17.0,5.0,21.0,4.0,9.0,3.0,4.0,4.0,4.0
2016-05-22,13.0,12.0,5.0,3.0,3.0,12.0,10.0,29.0,0.0,0.0,2.0,0.0,2.0,5.0,15.0,8.0,4.0,5.0,8.0,3.0,8.0,10.0,20.0,29.0,58.0,12.0,10.0,29.0,30.0,15.0,12.0,16.0,5.0,4.0,11.0,0.0,1.0,15.0,9.0,7.0,7.0,3.0,26.0,14.0,4.0,7.0,1.0,5.0,21.0,6.0,6.0,3.0,12.0,3.0,0.0,6.0,2.0,11.0,3.0,1.0,15.0,3.0,5.0,4.0,4.0,20.0,16.0,21.0,16.0,5.0,18.0,7.0,8.0,0.0,3.0,13.0,3.0
2016-05-23,9.0,8.0,6.0,1.0,2.0,21.0,14.0,32.0,0.0,3.0,1.0,2.0,0.0,8.0,11.0,12.0,4.0,1.0,20.0,2.0,6.0,11.0,14.0,20.0,48.0,17.0,16.0,34.0,20.0,17.0,14.0,27.0,4.0,4.0,5.0,2.0,1.0,12.0,5.0,4.0,3.0,17.0,18.0,13.0,5.0,25.0,0.0,4.0,16.0,6.0,7.0,7.0,13.0,1.0,2.0,6.0,5.0,8.0,3.0,5.0,13.0,1.0,8.0,5.0,8.0,17.0,25.0,13.0,21.0,11.0,24.0,4.0,12.0,0.0,3.0,3.0,6.0
2016-05-24,10.0,8.0,13.0,5.0,2.0,15.0,29.0,22.0,0.0,7.0,3.0,1.0,3.0,7.0,11.0,9.0,6.0,2.0,14.0,5.0,1.0,15.0,29.0,21.0,46.0,11.0,21.0,27.0,24.0,6.0,10.0,40.0,11.0,1.0,1.0,3.0,6.0,7.0,7.0,10.0,2.0,14.0,16.0,11.0,3.0,20.0,1.0,3.0,17.0,1.0,6.0,3.0,17.0,2.0,4.0,6.0,3.0,15.0,3.0,2.0,16.0,0.0,13.0,1.0,7.0,19.0,23.0,16.0,20.0,7.0,20.0,1.0,8.0,2.0,8.0,7.0,6.0
2016-05-25,5.0,7.0,6.0,1.0,1.0,18.0,16.0,16.0,0.0,5.0,3.0,1.0,3.0,8.0,4.0,3.0,2.0,1.0,14.0,3.0,8.0,16.0,20.0,15.0,42.0,18.0,13.0,23.0,23.0,11.0,9.0,29.0,3.0,1.0,10.0,0.0,0.0,14.0,2.0,4.0,2.0,19.0,26.0,17.0,4.0,10.0,0.0,5.0,27.0,6.0,2.0,4.0,14.0,5.0,2.0,8.0,3.0,10.0,1.0,2.0,13.0,2.0,5.0,4.0,3.0,20.0,30.0,21.0,11.0,7.0,25.0,1.0,12.0,0.0,9.0,3.0,4.0
2016-05-26,12.0,11.0,12.0,7.0,2.0,11.0,16.0,30.0,0.0,8.0,4.0,0.0,3.0,7.0,5.0,9.0,4.0,2.0,10.0,5.0,8.0,18.0,23.0,26.0,43.0,10.0,15.0,16.0,24.0,19.0,4.0,32.0,4.0,4.0,9.0,1.0,2.0,18.0,1.0,10.0,4.0,12.0,23.0,21.0,7.0,12.0,2.0,7.0,21.0,6.0,6.0,6.0,8.0,5.0,2.0,8.0,0.0,9.0,2.0,4.0,20.0,2.0,6.0,3.0,6.0,16.0,22.0,15.0,13.0,7.0,11.0,6.0,5.0,1.0,6.0,5.0,5.0
2016-05-27,10.0,6.0,13.0,12.0,5.0,16.0,12.0,35.0,1.0,2.0,2.0,2.0,2.0,9.0,8.0,7.0,7.0,5.0,19.0,3.0,9.0,16.0,24.0,26.0,47.0,15.0,15.0,34.0,20.0,13.0,6.0,34.0,8.0,1.0,3.0,2.0,1.0,6.0,6.0,14.0,3.0,14.0,18.0,18.0,6.0,10.0,1.0,6.0,24.0,3.0,3.0,9.0,14.0,1.0,1.0,5.0,2.0,6.0,3.0,2.0,10.0,5.0,5.0,2.0,3.0,11.0,23.0,17.0,18.0,8.0,30.0,3.0,14.0,2.0,5.0,4.0,4.0
2016-05-28,12.0,12.0,8.0,8.0,3.0,28.0,8.0,33.0,2.0,2.0,3.0,0.0,4.0,4.0,11.0,7.0,4.0,1.0,16.0,3.0,2.0,18.0,26.0,15.0,61.0,14.0,14.0,24.0,27.0,8.0,9.0,37.0,10.0,7.0,8.0,1.0,2.0,5.0,4.0,8.0,3.0,7.0,23.0,16.0,8.0,16.0,0.0,5.0,20.0,2.0,9.0,2.0,7.0,2.0,1.0,4.0,2.0,13.0,4.0,9.0,17.0,2.0,5.0,3.0,7.0,15.0,18.0,22.0,20.0,6.0,21.0,3.0,9.0,3.0,6.0,5.0,4.0
2016-05-29,12.0,9.0,15.0,8.0,5.0,21.0,11.0,48.0,0.0,0.0,3.0,3.0,3.0,9.0,6.0,6.0,3.0,1.0,19.0,0.0,7.0,16.0,17.0,15.0,48.0,20.0,18.0,17.0,32.0,8.0,7.0,21.0,4.0,1.0,4.0,2.0,2.0,15.0,3.0,10.0,8.0,14.0,21.0,9.0,1.0,15.0,3.0,4.0,16.0,1.0,8.0,7.0,17.0,5.0,1.0,10.0,2.0,6.0,1.0,2.0,19.0,2.0,8.0,3.0,7.0,23.0,31.0,18.0,27.0,7.0,21.0,2.0,5.0,0.0,7.0,6.0,6.0
2016-05-30,11.0,5.0,14.0,6.0,5.0,21.0,12.0,33.0,0.0,3.0,3.0,3.0,4.0,5.0,14.0,7.0,3.0,1.0,14.0,1.0,6.0,22.0,32.0,29.0,52.0,16.0,10.0,17.0,26.0,19.0,5.0,27.0,5.0,4.0,6.0,4.0,5.0,5.0,6.0,9.0,7.0,17.0,24.0,23.0,1.0,10.0,3.0,5.0,21.0,6.0,3.0,3.0,12.0,4.0,0.0,3.0,4.0,3.0,3.0,3.0,10.0,3.0,8.0,3.0,3.0,21.0,18.0,29.0,25.0,9.0,29.0,3.0,12.0,0.0,3.0,7.0,4.0
2016-05-31,7.0,6.0,6.0,3.0,6.0,16.0,6.0,27.0,1.0,1.0,1.0,1.0,2.0,10.0,4.0,6.0,6.0,1.0,16.0,4.0,8.0,10.0,31.0,20.0,57.0,14.0,25.0,24.0,27.0,13.0,4.0,28.0,7.0,1.0,6.0,2.0,2.0,5.0,5.0,8.0,5.0,11.0,34.0,13.0,5.0,15.0,2.0,8.0,21.0,3.0,5.0,1.0,10.0,3.0,1.0,1.0,3.0,6.0,2.0,4.0,15.0,3.0,5.0,3.0,6.0,12.0,28.0,19.0,10.0,6.0,26.0,2.0,12.0,3.0,4.0,8.0,2.0
2016-06-01,17.0,10.0,12.0,11.0,5.0,21.0,11.0,33.0,2.0,8.0,0.0,0.0,1.0,5.0,2.0,6.0,2.0,1.0,12.0,4.0,3.0,16.0,37.0,26.0,64.0,16.0,24.0,27.0,27.0,13.0,9.0,13.0,3.0,4.0,9.0,3.0,4.0,13.0,3.0,8.0,6.0,11.0,22.0,26.0,4.0,16.0,2.0,7.0,22.0,5.0,10.0,4.0,15.0,3.0,0.0,6.0,2.0,11.0,1.0,2.0,25.0,6.0,11.0,4.0,5.0,16.0,28.0,21.0,24.0,13.0,35.0,4.0,9.0,5.0,6.0,6.0,6.0
2016-06-02,5.0,11.0,16.0,10.0,4.0,11.0,13.0,33.0,1.0,4.0,2.0,2.0,3.0,3.0,5.0,16.0,9.0,2.0,20.0,4.0,2.0,18.0,28.0,21.0,40.0,10.0,23.0,22.0,27.0,11.0,7.0,24.0,5.0,2.0,10.0,2.0,4.0,15.0,4.0,12.0,1.0,21.0,15.0,21.0,2.0,19.0,3.0,5.0,26.0,2.0,5.0,2.0,9.0,5.0,1.0,9.0,2.0,8.0,1.0,8.0,13.0,1.0,10.0,3.0,6.0,19.0,19.0,24.0,20.0,7.0,25.0,1.0,8.0,2.0,2.0,1.0,6.0
2016-06-03,6.0,6.0,16.0,15.0,4.0,19.0,15.0,34.0,1.0,3.0,1.0,4.0,1.0,6.0,10.0,9.0,2.0,3.0,20.0,2.0,5.0,19.0,33.0,25.0,51.0,14.0,16.0,13.0,29.0,22.0,3.0,16.0,9.0,2.0,6.0,1.0,0.0,9.0,6.0,15.0,5.0,12.0,16.0,10.0,6.0,15.0,0.0,5.0,19.0,3.0,2.0,4.0,10.0,4.0,2.0,4.0,4.0,5.0,6.0,7.0,21.0,3.0,6.0,2.0,4.0,19.0,28.0,29.0,24.0,8.0,23.0,1.0,8.0,3.0,10.0,6.0,9.0
2016-06-04,15.0,16.0,15.0,7.0,6.0,35.0,12.0,31.0,0.0,1.0,1.0,1.0,3.0,8.0,9.0,9.0,3.0,1.0,18.0,6.0,11.0,13.0,29.0,21.0,53.0,23.0,16.0,23.0,23.0,17.0,9.0,24.0,8.0,3.0,5.0,1.0,0.0,6.0,6.0,5.0,7.0,12.0,22.0,18.0,2.0,9.0,3.0,4.0,20.0,2.0,7.0,2.0,9.0,3.0,1.0,10.0,1.0,8.0,2.0,5.0,15.0,4.0,9.0,2.0,8.0,14.0,17.0,19.0,20.0,4.0,38.0,2.0,10.0,2.0,3.0,2.0,14.0
2016-06-05,13.0,16.0,10.0,4.0,6.0,22.0,20.0,26.0,1.0,1.0,3.0,1.0,0.0,12.0,11.0,8.0,3.0,1.0,11.0,3.0,3.0,15.0,25.0,23.0,55.0,18.0,15.0,20.0,19.0,16.0,6.0,24.0,2.0,2.0,9.0,1.0,6.0,9.0,8.0,9.0,11.0,12.0,26.0,20.0,0.0,9.0,1.0,3.0,19.0,4.0,3.0,4.0,19.0,2.0,0.0,4.0,1.0,5.0,2.0,1.0,16.0,3.0,4.0,2.0,8.0,19.0,22.0,22.0,18.0,9.0,18.0,0.0,8.0,2.0,4.0,4.0,8.0
2016-06-06,15.0,14.0,15.0,4.0,4.0,16.0,11.0,27.0,1.0,3.0,2.0,1.0,3.0,6.0,10.0,9.0,2.0,2.0,8.0,10.0,9.0,16.0,26.0,18.0,55.0,13.0,20.0,33.0,27.0,14.0,10.0,23.0,5.0,2.0,10.0,4.0,2.0,5.0,1.0,9.0,3.0,9.0,20.0,13.0,4.0,19.0,0.0,3.0,30.0,4.0,9.0,3.0,6.0,3.0,1.0,7.0,2.0,8.0,2.0,4.0,22.0,4.0,2.0,2.0,5.0,23.0,17.0,19.0,24.0,7.0,20.0,3.0,7.0,0.0,4.0,4.0,8.0
2016-06-07,13.0,9.0,11.0,9.0,5.0,22.0,9.0,24.0,2.0,5.0,4.0,3.0,4.0,7.0,8.0,15.0,8.0,3.0,15.0,5.0,3.0,14.0,34.0,21.0,46.0,16.0,14.0,20.0,18.0,9.0,8.0,20.0,2.0,3.0,9.0,3.0,4.0,12.0,2.0,6.0,4.0,5.0,34.0,16.0,3.0,16.0,2.0,1.0,19.0,4.0,5.0,2.0,15.0,3.0,1.0,2.0,1.0,5.0,2.0,4.0,5.0,1.0,7.0,4.0,6.0,17.0,20.0,16.0,16.0,7.0,23.0,1.0,10.0,3.0,7.0,4.0,12.0
2016-06-08,16.0,14.0,9.0,12.0,5.0,15.0,13.0,23.0,0.0,3.0,3.0,0.0,2.0,10.0,14.0,3.0,5.0,1.0,13.0,3.0,10.0,14.0,28.0,17.0,42.0,12.0,12.0,20.0,19.0,10.0,8.0,26.0,4.0,6.0,5.0,1.0,3.0,8.0,4.0,6.0,3.0,9.0,27.0,13.0,5.0,9.0,2.0,11.0,27.0,0.0,7.0,2.0,8.0,4.0,1.0,2.0,2.0,6.0,4.0,1.0,10.0,3.0,7.0,3.0,5.0,18.0,33.0,24.0,11.0,5.0,20.0,6.0,9.0,1.0,9.0,7.0,6.0
2016-06-09,9.0,6.0,10.0,7.0,6.0,9.0,18.0,30.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0,8.0,5.0,5.0,12.0,4.0,7.0,14.0,20.0,23.0,33.0,11.0,10.0,16.0,17.0,13.0,5.0,31.0,8.0,3.0,11.0,0.0,5.0,14.0,2.0,9.0,2.0,16.0,19.0,13.0,2.0,14.0,1.0,8.0,17.0,2.0,5.0,2.0,9.0,3.0,1.0,6.0,4.0,13.0,3.0,3.0,18.0,3.0,7.0,3.0,7.0,19.0,16.0,10.0,25.0,7.0,29.0,0.0,16.0,1.0,7.0,4.0,5.0
2016-06-10,9.0,8.0,12.0,7.0,7.0,17.0,19.0,30.0,1.0,2.0,1.0,2.0,1.0,8.0,9.0,7.0,7.0,1.0,16.0,4.0,7.0,16.0,29.0,19.0,58.0,14.0,18.0,37.0,15.0,22.0,7.0,26.0,8.0,1.0,3.0,0.0,0.0,11.0,2.0,6.0,4.0,9.0,26.0,13.0,0.0,14.0,1.0,6.0,18.0,1.0,3.0,5.0,13.0,8.0,0.0,7.0,1.0,10.0,3.0,1.0,8.0,4.0,4.0,1.0,9.0,15.0,23.0,12.0,18.0,6.0,18.0,3.0,9.0,0.0,11.0,3.0,5.0
2016-06-11,17.0,13.0,8.0,4.0,1.0,11.0,25.0,40.0,1.0,3.0,3.0,2.0,3.0,2.0,8.0,4.0,3.0,0.0,9.0,2.0,6.0,12.0,21.0,20.0,50.0,15.0,18.0,47.0,22.0,14.0,7.0,22.0,7.0,5.0,6.0,1.0,4.0,10.0,5.0,9.0,7.0,11.0,17.0,12.0,4.0,11.0,1.0,6.0,20.0,5.0,3.0,2.0,15.0,5.0,1.0,11.0,2.0,11.0,3.0,2.0,23.0,1.0,8.0,5.0,8.0,25.0,26.0,16.0,24.0,6.0,25.0,2.0,11.0,2.0,6.0,6.0,7.0
2016-06-12,7.0,7.0,14.0,5.0,2.0,7.0,10.0,49.0,0.0,4.0,2.0,1.0,2.0,4.0,12.0,4.0,11.0,3.0,9.0,3.0,3.0,20.0,30.0,34.0,54.0,20.0,18.0,48.0,26.0,24.0,10.0,18.0,8.0,4.0,9.0,2.0,5.0,13.0,3.0,7.0,3.0,13.0,25.0,14.0,4.0,11.0,1.0,4.0,21.0,3.0,4.0,2.0,14.0,5.0,1.0,7.0,0.0,7.0,2.0,7.0,22.0,6.0,7.0,1.0,5.0,22.0,17.0,18.0,21.0,5.0,29.0,2.0,13.0,3.0,5.0,1.0,5.0
2016-06-13,8.0,9.0,16.0,7.0,6.0,11.0,17.0,40.0,1.0,3.0,0.0,1.0,1.0,9.0,8.0,4.0,4.0,0.0,18.0,5.0,7.0,8.0,20.0,29.0,61.0,15.0,21.0,21.0,18.0,7.0,5.0,39.0,7.0,3.0,8.0,4.0,5.0,12.0,2.0,8.0,5.0,14.0,23.0,15.0,6.0,12.0,3.0,7.0,9.0,5.0,3.0,3.0,10.0,5.0,3.0,6.0,2.0,10.0,5.0,6.0,14.0,2.0,5.0,0.0,4.0,12.0,28.0,16.0,13.0,7.0,26.0,4.0,12.0,1.0,9.0,7.0,3.0
2016-06-14,6.0,19.0,13.0,15.0,2.0,25.0,9.0,31.0,1.0,3.0,4.0,3.0,1.0,7.0,16.0,8.0,7.0,3.0,15.0,4.0,6.0,15.0,19.0,25.0,62.0,17.0,18.0,25.0,17.0,12.0,4.0,31.0,5.0,3.0,9.0,2.0,4.0,8.0,1.0,10.0,1.0,12.0,16.0,20.0,3.0,14.0,0.0,4.0,19.0,5.0,12.0,7.0,8.0,3.0,1.0,7.0,3.0,6.0,5.0,9.0,18.0,3.0,8.0,2.0,2.0,22.0,31.0,19.0,25.0,4.0,17.0,2.0,6.0,2.0,9.0,9.0,10.0
2016-06-15,7.0,6.0,8.0,5.0,6.0,10.0,10.0,23.0,1.0,1.0,5.0,0.0,2.0,10.0,10.0,7.0,2.0,1.0,16.0,2.0,5.0,14.0,24.0,13.0,56.0,21.0,21.0,27.0,33.0,17.0,5.0,36.0,7.0,2.0,7.0,0.0,4.0,9.0,3.0,10.0,6.0,18.0,26.0,15.0,5.0,12.0,0.0,6.0,20.0,1.0,6.0,4.0,11.0,6.0,1.0,6.0,2.0,7.0,3.0,5.0,13.0,6.0,2.0,0.0,6.0,11.0,23.0,24.0,19.0,3.0,24.0,0.0,6.0,0.0,10.0,11.0,13.0
2016-06-16,11.0,4.0,7.0,3.0,5.0,15.0,17.0,19.0,1.0,5.0,3.0,0.0,8.0,3.0,13.0,2.0,6.0,4.0,8.0,6.0,7.0,10.0,28.0,33.0,51.0,14.0,13.0,30.0,29.0,17.0,6.0,36.0,3.0,0.0,12.0,2.0,3.0,11.0,5.0,6.0,3.0,15.0,28.0,30.0,3.0,13.0,1.0,1.0,26.0,6.0,4.0,3.0,17.0,4.0,2.0,6.0,2.0,11.0,1.0,3.0,10.0,4.0,9.0,1.0,7.0,11.0,20.0,25.0,18.0,6.0,29.0,3.0,12.0,4.0,4.0,2.0,5.0
2016-06-17,7.0,11.0,17.0,4.0,5.0,20.0,17.0,39.0,1.0,1.0,5.0,1.0,4.0,4.0,9.0,6.0,1.0,5.0,25.0,6.0,8.0,15.0,26.0,28.0,52.0,11.0,15.0,37.0,20.0,17.0,7.0,19.0,8.0,0.0,6.0,1.0,2.0,12.0,5.0,8.0,6.0,18.0,29.0,23.0,1.0,22.0,1.0,3.0,19.0,1.0,5.0,5.0,13.0,7.0,2.0,6.0,2.0,7.0,4.0,6.0,8.0,2.0,10.0,4.0,7.0,19.0,14.0,12.0,13.0,10.0,19.0,5.0,10.0,2.0,6.0,8.0,4.0
2016-06-18,15.0,7.0,14.0,2.0,1.0,18.0,22.0,29.0,1.0,3.0,3.0,1.0,0.0,7.0,12.0,14.0,1.0,1.0,22.0,2.0,4.0,15.0,20.0,46.0,52.0,12.0,14.0,27.0,21.0,16.0,11.0,25.0,2.0,2.0,6.0,3.0,3.0,8.0,1.0,7.0,5.0,6.0,26.0,12.0,1.0,12.0,0.0,2.0,33.0,3.0,3.0,1.0,3.0,8.0,1.0,1.0,5.0,4.0,1.0,4.0,14.0,8.0,10.0,4.0,4.0,16.0,20.0,12.0,17.0,8.0,17.0,2.0,8.0,0.0,10.0,1.0,7.0
2016-06-19,12.0,7.0,8.0,7.0,4.0,26.0,17.0,41.0,0.0,4.0,1.0,2.0,5.0,8.0,12.0,11.0,8.0,3.0,14.0,3.0,6.0,17.0,21.0,24.0,52.0,18.0,14.0,21.0,25.0,12.0,6.0,21.0,4.0,2.0,11.0,0.0,2.0,13.0,3.0,14.0,4.0,15.0,25.0,13.0,1.0,12.0,0.0,2.0,19.0,2.0,10.0,6.0,8.0,6.0,3.0,8.0,1.0,4.0,6.0,4.0,18.0,4.0,11.0,3.0,11.0,22.0,19.0,13.0,15.0,3.0,24.0,1.0,15.0,2.0,7.0,2.0,6.0
